AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,SOLIDITY,EXTENT,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_2,Class
78972,1250.7581,486.5347,210.9681,0.9011,0.9651,0.6427,0.6344,0.6517,0.0027,0
71171,1450.9399,449.7746,209.0137,0.8855,0.9437,0.6459,0.4248,0.6693,0.0029,0
77018,1966.579,473.3199,217.8002,0.8878,0.9188,0.721,0.2503,0.6616,0.0028,0
70689,2024.5959,460.4317,208.2718,0.8918,0.897,0.7161,0.2167,0.6516,0.0029,0
77892,1448.8051,436.2948,243.0868,0.8304,0.9088,0.7049,0.4663,0.7218,0.0031,0
84672,1334.7111,489.0739,221.9485,0.8911,0.9719,0.7397,0.5973,0.6714,0.0026,0
41269,1338.38,370.0265,153.0344,0.9105,0.89,0.6439,0.2895,0.6195,0.0037,0
59753,1733.895,418.0769,193.1692,0.8869,0.8756,0.6377,0.2498,0.6597,0.0032,0
84700,1655.912,449.498,246.1618,0.8367,0.9374,0.7343,0.3882,0.7306,0.0029,0
94982,1258.725,505.5064,242.9167,0.877,0.9766,0.7928,0.7533,0.6879,0.0026,0
77197,1093.168,434.6748,230.9623,0.8472,0.9711,0.752,0.8118,0.7213,0.003,0
77239,1255.158,470.1285,217.2767,0.8868,0.947,0.7592,0.6161,0.667,0.0028,0
72772,1304.8199,485.6216,197.2223,0.9138,0.9253,0.725,0.5371,0.6268,0.0027,0
67535,1253.83,371.5269,235.661,0.7731,0.9634,0.7585,0.5398,0.7893,0.0035,0
79356,1126.0959,456.162,225.5126,0.8693,0.9888,0.777,0.7864,0.6968,0.0028,0
86284,1267.059,476.0713,237.7204,0.8664,0.9496,0.7507,0.6754,0.6962,0.0028,0
37570,1341.147,344.9283,143.1741,0.9098,0.8697,0.6135,0.2625,0.6341,0.0038,0
83355,2005.079,472.6088,239.0048,0.8627,0.8576,0.6887,0.2605,0.6893,0.0029,0
76110,1667.951,425.3492,238.6117,0.8278,0.9381,0.7722,0.3438,0.7319,0.0031,0
94203,1933.7629,509.6577,240.3101,0.8819,0.9532,0.7265,0.3166,0.6795,0.0026,0
67659,1446.428,396.5165,226.1531,0.8214,0.9134,0.7631,0.4064,0.7402,0.0033,0
69837,1159.781,437.0911,209.5185,0.8776,0.9502,0.6756,0.6524,0.6822,0.003,0
57938,1129.9871,421.4966,181.7432,0.9023,0.9492,0.6556,0.5702,0.6444,0.0031,0
60796,2022.238,440.3689,201.6784,0.889,0.8439,0.6529,0.1868,0.6318,0.0033,0
78365,1810.199,474.379,238.5199,0.8644,0.866,0.6927,0.3005,0.6659,0.003,0
89350,1868.078,511.6949,230.4075,0.8929,0.9391,0.6749,0.3217,0.6592,0.0026,0
76606,1856.0699,461.8441,226.0298,0.8721,0.9232,0.7273,0.2794,0.6762,0.003,0
89368,1316.394,477.6349,250.8954,0.8509,0.9538,0.7496,0.6481,0.7062,0.0028,0
57664,1242.043,395.9021,191.1816,0.8757,0.9284,0.7336,0.4697,0.6844,0.0033,0
72915,1150.063,457.8339,207.0641,0.8919,0.9702,0.7252,0.6928,0.6655,0.0028,0
66773,1309.47,435.3412,201.5894,0.8863,0.9528,0.7276,0.4894,0.6698,0.003,0
72798,1259.91,473.3427,212.1377,0.8939,0.905,0.6253,0.5763,0.6432,0.0029,0
86396,1796.546,498.6066,232.1015,0.885,0.8928,0.6142,0.3364,0.6652,0.0027,0
59297,1042.928,406.6072,200.5367,0.8699,0.8958,0.606,0.6851,0.6758,0.0034,0
81164,1267.274,500.2964,209.6921,0.9079,0.9709,0.6931,0.6351,0.6426,0.0026,0
57026,1040.25,387.01,190.2948,0.8708,0.9688,0.7548,0.6622,0.6963,0.0033,0
81407,1244.441,497.262,220.6327,0.8962,0.9254,0.5527,0.6606,0.6474,0.0027,0
79004,1965.6801,470.6078,234.6889,0.8668,0.8662,0.6818,0.2569,0.6739,0.003,0
90014,1207.855,498.039,231.4844,0.8854,0.991,0.7498,0.7753,0.6797,0.0026,0
52670,986.601,352.5237,195.5612,0.832,0.9496,0.757,0.68,0.7346,0.0037,0
77361,1399.844,441.3551,231.3814,0.8516,0.9545,0.6335,0.4961,0.7111,0.003,0
51626,1030.5439,381.8336,178.0177,0.8847,0.9589,0.6754,0.6109,0.6715,0.0034,0
74213,1158.459,437.698,224.3232,0.8587,0.9472,0.755,0.6949,0.7023,0.003,0
81090,1225.73,463.695,226.2883,0.8728,0.9629,0.6596,0.6782,0.693,0.0028,0
61736,1824.9041,400.7006,246.4584,0.7885,0.787,0.6199,0.233,0.6997,0.004,0
76680,1383.629,442.8727,223.7487,0.863,0.9624,0.7533,0.5033,0.7055,0.0029,0
69080,1713.439,434.3565,213.7013,0.8706,0.9217,0.6828,0.2957,0.6828,0.0031,0
78285,1169.6429,465.0707,218.7815,0.8824,0.9741,0.6502,0.7191,0.6789,0.0028,0
63391,1568.405,390.3396,236.7461,0.7951,0.8665,0.6394,0.3238,0.7278,0.0037,0
88620,1236.828,507.9565,230.1016,0.8915,0.9564,0.6952,0.728,0.6613,0.0026,0
80857,1263.697,474.5961,222.3807,0.8834,0.9427,0.7306,0.6363,0.6761,0.0028,0
82880,2466.2371,484.1747,243.805,0.864,0.8636,0.6751,0.1712,0.6709,0.0029,0
86114,1275.5,482.045,230.2585,0.8785,0.9709,0.6016,0.6652,0.6869,0.0027,0
55583,1684.0341,419.947,180.9746,0.9024,0.8917,0.6582,0.2463,0.6335,0.0033,0
82856,1126.554,445.3152,240.9795,0.8409,0.9818,0.7706,0.8204,0.7294,0.0029,0
83168,1869.397,462.2682,242.8848,0.8508,0.9215,0.6922,0.2991,0.7039,0.0029,0
70839,1257.665,449.1991,206.9799,0.8875,0.9477,0.7474,0.5628,0.6686,0.0029,0
63199,1236.666,421.4809,196.3623,0.8848,0.9622,0.589,0.5193,0.673,0.0031,0
96425,1347.23,513.5703,243.3371,0.8806,0.9759,0.7015,0.6676,0.6823,0.0025,0
77755,1969.292,452.5568,232.9896,0.8573,0.9318,0.7154,0.252,0.6953,0.003,0
77121,1205.929,457.7101,219.7576,0.8772,0.9649,0.755,0.6664,0.6846,0.0028,0
69010,1833.717,432.7015,243.4541,0.8267,0.859,0.5772,0.2579,0.6851,0.0035,0
73688,1193.801,434.1489,239.4083,0.8342,0.9014,0.6836,0.6497,0.7055,0.0032,0
65727,1125.891,391.7412,218.362,0.8302,0.9686,0.6987,0.6516,0.7385,0.0033,0
64374,1039.73,419.2154,198.6272,0.8806,0.9786,0.7512,0.7483,0.6829,0.0031,0
73596,1193.011,450.0569,212.2176,0.8818,0.9713,0.7174,0.6498,0.6802,0.0029,0
75223,1086.8459,429.9362,224.6815,0.8526,0.9846,0.7717,0.8002,0.7198,0.003,0
29808,1687.61,339.0541,138.5344,0.9127,0.7584,0.4372,0.1315,0.5746,0.0046,0
82341,1140.282,457.2149,230.3999,0.8638,0.9882,0.7497,0.7958,0.7082,0.0028,0
68172,1283.075,439.9841,208.1023,0.8811,0.9176,0.7259,0.5204,0.6696,0.0031,0
78827,2755.0491,498.7084,233.7637,0.8833,0.8542,0.6831,0.1305,0.6353,0.003,0
71173,1650.584,394.5998,240.7359,0.7923,0.9181,0.725,0.3283,0.7629,0.0034,0
83176,1142.562,442.9907,241.2355,0.8387,0.9787,0.7657,0.8007,0.7346,0.0029,0
54660,1132.446,431.1556,175.5288,0.9134,0.8752,0.6997,0.5356,0.6119,0.0032,0
77609,1185.8409,432.5506,242.5948,0.8279,0.8959,0.7368,0.6935,0.7267,0.0031,0
69130,1120.014,426.3553,209.5858,0.8708,0.9761,0.6245,0.6925,0.6959,0.003,0
74584,1157.671,441.4143,225.8617,0.8592,0.9393,0.5748,0.6993,0.6981,0.003,0
60324,1851.119,367.964,216.4043,0.8088,0.9038,0.7151,0.2212,0.7532,0.0036,0
82936,1243.282,479.0909,225.2466,0.8826,0.9603,0.7529,0.6742,0.6783,0.0027,0
91810,1278.407,500.7131,237.9165,0.8799,0.9785,0.6398,0.7059,0.6828,0.0026,0
76106,1267.764,448.0673,226.9199,0.8623,0.9335,0.7436,0.595,0.6947,0.003,0
77211,1107.1479,442.6514,226.4557,0.8592,0.982,0.6827,0.7915,0.7083,0.0029,0
90408,2078.291,497.0739,244.3073,0.8709,0.9315,0.7609,0.263,0.6826,0.0027,0
70790,1141.761,426.3818,215.8456,0.8624,0.9627,0.7196,0.6824,0.7041,0.003,0
93411,1219.114,481.9766,249.5084,0.8556,0.9761,0.717,0.7898,0.7155,0.0027,0
72391,1166.8831,423.9207,230.1689,0.8398,0.9188,0.7542,0.6681,0.7162,0.0032,0
75593,1631.614,441.1952,225.2464,0.8599,0.9123,0.7245,0.3568,0.7032,0.003,0
83068,1194.953,472.6163,232.1761,0.871,0.9297,0.7602,0.731,0.6881,0.0028,0
70915,2004.276,442.6382,224.7112,0.8616,0.899,0.7149,0.2218,0.6789,0.0032,0
87623,1353.047,496.7722,227.9821,0.8885,0.9719,0.7285,0.6015,0.6724,0.0026,0
64771,1478.691,446.959,190.6946,0.9044,0.9285,0.7067,0.3723,0.6425,0.0029,0
62110,1340.755,454.7017,177.1531,0.921,0.9563,0.7497,0.4342,0.6185,0.0029,0
67330,1632.719,453.9588,197.0713,0.9009,0.9141,0.6594,0.3174,0.645,0.0029,0
74757,1661.672,441.691,225.3914,0.86,0.9359,0.7255,0.3402,0.6985,0.003,0
87728,1916.079,466.1459,267.3908,0.8191,0.8576,0.6723,0.3003,0.717,0.003,0
91081,1296.701,513.0668,231.2566,0.8927,0.9708,0.7511,0.6807,0.6637,0.0025,0
72245,1148.286,436.44,221.4601,0.8617,0.9496,0.7413,0.6885,0.6949,0.0031,0
65994,2394.1021,437.4028,213.106,0.8733,0.8685,0.6656,0.1447,0.6627,0.0032,0
58990,953.709,368.6313,208.9783,0.8238,0.9761,0.7687,0.815,0.7435,0.0035,0
52622,1196.175,392.8597,174.0256,0.8965,0.9417,0.7535,0.4622,0.6589,0.0033,0
86337,1394.693,492.1038,229.6956,0.8844,0.9499,0.7266,0.5578,0.6737,0.0027,0
70645,1207.631,442.8906,211.4336,0.8787,0.9219,0.704,0.6087,0.6772,0.003,0
81975,1666.797,452.4196,237.9343,0.8505,0.9274,0.7124,0.3708,0.7141,0.0029,0
82897,1239.4449,467.1444,237.1444,0.8616,0.938,0.7554,0.6781,0.6955,0.0029,0
76282,1154.184,439.5533,227.9798,0.855,0.9673,0.7054,0.7196,0.709,0.003,0
70937,1640.005,460.0704,207.4556,0.8926,0.8903,0.6278,0.3314,0.6532,0.0029,0
64511,1050.392,424.7689,196.504,0.8866,0.9743,0.7521,0.7348,0.6747,0.003,0
81796,1212.734,470.0532,228.8208,0.8735,0.9471,0.7502,0.6989,0.6866,0.0028,0
70220,1217.2271,437.8213,214.6285,0.8716,0.9267,0.7174,0.5956,0.6829,0.0031,0
53594,1321.155,386.377,182.4593,0.8815,0.928,0.7157,0.3858,0.6761,0.0034,0
64724,2328.0759,395.7626,221.0943,0.8294,0.8523,0.6011,0.1501,0.7254,0.0034,0
44718,1162.8149,369.3985,169.8056,0.8881,0.8659,0.5655,0.4156,0.646,0.0038,0
81647,1121.625,448.5992,235.9483,0.8505,0.9835,0.7656,0.8156,0.7187,0.0029,0
64171,1246.566,422.1065,202.6068,0.8773,0.922,0.7207,0.5189,0.6772,0.0032,0
60009,1132.484,405.3165,192.7359,0.8797,0.9553,0.7488,0.588,0.682,0.0032,0
68690,1393.833,404.2966,230.195,0.8221,0.9094,0.7537,0.4443,0.7315,0.0034,0
63738,1120.994,407.6421,202.0479,0.8685,0.9564,0.7213,0.6374,0.6988,0.0032,0
75639,1164.824,473.6581,203.8734,0.9026,0.9846,0.7991,0.7005,0.6552,0.0027,0
50883,1067.8051,429.0406,155.4648,0.932,0.9705,0.7345,0.5608,0.5933,0.0031,0
72345,1368.713,418.4174,224.5171,0.8438,0.9387,0.6268,0.4853,0.7254,0.0031,0
52223,1621.455,350.1826,269.9057,0.6371,0.7218,0.5785,0.2496,0.7364,0.0052,0
59860,1536.377,426.6246,189.4967,0.8959,0.8997,0.6971,0.3187,0.6471,0.0032,0
79179,1101.115,434.6501,232.7365,0.8446,0.991,0.8006,0.8206,0.7305,0.0029,0
92905,1646.5291,457.856,266.942,0.8125,0.9448,0.7177,0.4306,0.7512,0.0029,0
75322,1100.254,429.3439,227.7799,0.8477,0.9727,0.7473,0.7819,0.7213,0.003,0
95002,1276.772,488.1952,253.0126,0.8552,0.9652,0.7135,0.7323,0.7124,0.0027,0
69644,1146.145,410.3784,223.2957,0.839,0.9356,0.6963,0.6662,0.7256,0.0032,0
84336,2068.8411,461.2263,244.7478,0.8476,0.9248,0.7028,0.2476,0.7105,0.0029,0
85974,1202.751,478.2428,235.4068,0.8705,0.9537,0.7376,0.7468,0.6918,0.0027,0
66351,1271.3149,427.1792,204.8042,0.8776,0.9283,0.74,0.5159,0.6804,0.0031,0
79301,1227.236,464.2539,224.8724,0.8749,0.9531,0.5734,0.6617,0.6844,0.0028,0
67688,1259.527,460.9236,200.5296,0.9004,0.9242,0.7102,0.5362,0.6369,0.003,0
69906,1332.139,432.6808,232.2086,0.8438,0.8517,0.6905,0.495,0.6895,0.0033,0
51093,949.11,374.2277,179.8488,0.8769,0.9726,0.7048,0.7128,0.6816,0.0035,0
67057,1309.957,418.0952,208.1177,0.8673,0.9588,0.5913,0.4911,0.6989,0.0031,0
65418,1170.387,443.9166,191.6194,0.902,0.9627,0.621,0.6001,0.6501,0.0029,0
61851,1005.11,402.0027,198.7818,0.8692,0.9846,0.797,0.7694,0.6981,0.0032,0
76159,1338.583,463.3061,219.6175,0.8805,0.9315,0.5775,0.5341,0.6721,0.0029,0
75516,1731.484,411.7352,245.762,0.8023,0.9148,0.7169,0.3165,0.7531,0.0033,0
64467,1253.8051,411.6982,218.9355,0.8469,0.8878,0.6585,0.5153,0.6959,0.0034,0
84660,1207.87,459.2307,238.6668,0.8543,0.9574,0.7536,0.7292,0.7149,0.0028,0
65433,1101.097,421.8546,202.0145,0.8779,0.9746,0.7526,0.6782,0.6842,0.0031,0
74256,1218.854,455.6049,212.7668,0.8843,0.9676,0.7174,0.6281,0.6749,0.0029,0
88112,1407.214,489.6051,232.5974,0.8799,0.9714,0.5915,0.5591,0.6841,0.0026,0
60789,1701.246,447.5554,189.5952,0.9058,0.8829,0.6803,0.2639,0.6216,0.0031,0
73496,1118.403,414.9055,227.9002,0.8356,0.9738,0.7397,0.7384,0.7373,0.0031,0
66244,1056.386,409.1532,209.4531,0.859,0.972,0.7885,0.746,0.7098,0.0032,0
66895,1404.936,433.6886,201.2347,0.8858,0.9652,0.6601,0.4259,0.6729,0.003,0
66860,1065.321,423.3793,208.8442,0.8699,0.9559,0.7317,0.7403,0.6891,0.0031,0
76243,1147.8,427.4913,236.7003,0.8327,0.9252,0.691,0.7272,0.7288,0.0031,0
75537,1130.6541,476.3574,203.2011,0.9045,0.9848,0.7764,0.7425,0.651,0.0027,0
50804,1369.5129,410.5071,161.1114,0.9198,0.9281,0.6813,0.3404,0.6196,0.0032,0
67867,1821.156,425.1305,220.2232,0.8554,0.9025,0.714,0.2571,0.6915,0.0032,0
73292,1119.108,423.9817,231.4563,0.8378,0.9152,0.7049,0.7354,0.7205,0.0032,0
62796,1055.942,405.3915,201.9574,0.8671,0.9635,0.7645,0.7077,0.6975,0.0032,0
78934,1145.325,463.9708,224.5346,0.8751,0.9763,0.724,0.7562,0.6833,0.0028,0
72609,1379.6169,436.4203,223.1518,0.8594,0.8986,0.7094,0.4794,0.6967,0.0031,0
75029,1459.381,421.1766,240.2017,0.8214,0.936,0.6927,0.4427,0.7338,0.0032,0
76974,1808.1899,436.1127,250.8643,0.818,0.8982,0.7183,0.2958,0.7178,0.0033,0
77289,1183.1071,471.7619,213.2464,0.892,0.9704,0.6719,0.6939,0.665,0.0028,0
69417,1199.814,442.4721,202.4234,0.8892,0.9777,0.7603,0.606,0.6719,0.0029,0
83486,1421.627,464.7994,247.9018,0.8459,0.9357,0.7235,0.5191,0.7014,0.003,0
75982,1171.054,469.321,208.4384,0.896,0.9832,0.7004,0.6963,0.6627,0.0027,0
66621,1832.5439,434.4876,201.9419,0.8854,0.9169,0.7124,0.2493,0.6703,0.003,0
82580,1201.869,471.6422,226.6239,0.877,0.9738,0.7367,0.7184,0.6875,0.0027,0
75944,1206.291,409.6142,239.2557,0.8117,0.9749,0.7338,0.6558,0.7591,0.0032,0
73069,2222.7971,432.1001,250.9296,0.8141,0.8754,0.7058,0.1858,0.7059,0.0034,0
83401,1318.98,478.8155,227.3118,0.8801,0.9623,0.7568,0.6024,0.6806,0.0027,0
70742,1064.3051,444.3815,203.5172,0.889,0.9918,0.7677,0.7848,0.6754,0.0029,0
61300,1054.952,429.8559,190.2546,0.8967,0.9403,0.7001,0.6922,0.6499,0.0031,0
62622,1081.577,381.0222,215.2567,0.8251,0.9335,0.7072,0.6727,0.7411,0.0034,0
77441,2748.8569,428.3756,274.7805,0.7672,0.8114,0.6529,0.1288,0.733,0.0035,0
44735,1072.088,365.321,159.5882,0.8995,0.9329,0.7573,0.4891,0.6533,0.0036,0
77194,1191.432,455.5492,222.7852,0.8723,0.9481,0.7162,0.6834,0.6882,0.0029,0
84537,1181.153,461.5339,235.7771,0.8597,0.9858,0.7674,0.7615,0.7108,0.0028,0
82563,1185.691,481.7438,224.5856,0.8847,0.9756,0.7388,0.738,0.673,0.0027,0
78375,1327.229,459.6328,222.1572,0.8754,0.9653,0.6961,0.5591,0.6873,0.0028,0
92442,1264.097,525.7289,224.7688,0.904,0.989,0.7268,0.727,0.6526,0.0024,0
81524,1336.546,454.9424,232.0323,0.8602,0.9618,0.7146,0.5735,0.7082,0.0028,0
96582,1627.579,489.8565,256.2145,0.8523,0.9784,0.7968,0.4582,0.7159,0.0027,0
70919,2090.9409,433.6141,235.168,0.8402,0.8548,0.6895,0.2038,0.693,0.0033,0
76581,1735.974,477.3044,226.2532,0.8805,0.8635,0.6895,0.3193,0.6542,0.003,0
69853,1062.259,432.1109,206.9556,0.8778,0.9897,0.7471,0.7779,0.6902,0.003,0
72454,1702.651,425.6766,233.8794,0.8355,0.9234,0.6792,0.3141,0.7135,0.0032,0
73482,2621.3689,483.8589,253.1174,0.8523,0.7864,0.6051,0.1344,0.6322,0.0034,0
76603,1674.712,450.5369,224.0249,0.8676,0.9242,0.6879,0.3432,0.6932,0.0029,0
89942,2181.834,479.6725,256.4371,0.8451,0.8696,0.6664,0.2374,0.7055,0.0029,0
79341,1286.035,490.0181,216.3564,0.8972,0.9557,0.6746,0.6028,0.6486,0.0027,0
73474,1138.402,439.1718,218.9616,0.8668,0.9698,0.7522,0.7124,0.6964,0.003,0
76164,1123.151,457.5223,214.1462,0.8837,0.9788,0.7506,0.7587,0.6806,0.0028,0
62618,2125.248,401.2702,248.3522,0.7855,0.8125,0.6333,0.1742,0.7037,0.004,0
79711,1419.0811,488.5091,217.491,0.8954,0.9506,0.7406,0.4974,0.6521,0.0027,0
77225,1100.786,426.2652,247.1006,0.8148,0.9368,0.7536,0.8009,0.7356,0.0032,0
67389,1137.771,412.2163,211.1618,0.8588,0.9646,0.7259,0.6542,0.7106,0.0031,0
84821,1894.724,491.2557,233.824,0.8795,0.9156,0.6702,0.2969,0.669,0.0028,0
71196,1283.203,459.1897,199.6058,0.9006,0.9759,0.7349,0.5433,0.6557,0.0028,0
80622,1269.733,462.5956,235.6396,0.8605,0.9166,0.6778,0.6284,0.6926,0.0029,0
81583,1295.3361,479.0619,228.7762,0.8786,0.928,0.6971,0.611,0.6728,0.0028,0
63007,2204.22,413.6373,217.4987,0.8506,0.8639,0.7129,0.163,0.6847,0.0035,0
65159,1111.235,430.5833,194.4411,0.8922,0.9706,0.7005,0.6631,0.6689,0.003,0
80080,1156.498,464.908,225.634,0.8743,0.9533,0.7604,0.7524,0.6868,0.0028,0
79791,1154.017,483.2511,212.6779,0.8979,0.9879,0.7886,0.7529,0.6596,0.0027,0
64776,1250.551,452.9327,192.8921,0.9048,0.9093,0.7079,0.5205,0.6341,0.003,0
71029,1069.976,434.8156,211.6329,0.8736,0.9911,0.7686,0.7796,0.6916,0.003,0
71945,1294.425,461.2612,200.562,0.9005,0.9713,0.7564,0.5396,0.6562,0.0028,0
71185,1280.972,439.9045,209.4484,0.8794,0.9587,0.7206,0.5452,0.6844,0.0029,0
65943,1063.584,404.3267,210.2949,0.8541,0.9672,0.7463,0.7325,0.7166,0.0032,0
74365,1447.839,432.9703,222.5567,0.8578,0.9544,0.7861,0.4458,0.7107,0.003,0
55227,981.211,375.766,188.9134,0.8644,0.9756,0.7229,0.7208,0.7057,0.0034,0
82285,2069.011,457.3373,250.1151,0.8372,0.9108,0.6417,0.2415,0.7077,0.003,0
57084,1584.452,402.2238,190.5893,0.8806,0.8912,0.7153,0.2857,0.6703,0.0033,0
75582,1175.749,461.3922,215.4832,0.8842,0.9547,0.7161,0.6871,0.6723,0.0029,0
82481,1272.8669,502.6743,213.0986,0.9057,0.9662,0.794,0.6397,0.6447,0.0026,0
66501,1048.34,393.584,217.5908,0.8333,0.9775,0.7657,0.7604,0.7393,0.0033,0
44791,993.476,378.3307,156.2171,0.9108,0.9451,0.7422,0.5703,0.6312,0.0035,0
76833,1170.0229,458.261,230.6758,0.8641,0.9164,0.7016,0.7053,0.6825,0.003,0
75423,1264.011,466.8614,217.9571,0.8843,0.9314,0.6273,0.5932,0.6638,0.0029,0
82422,1153.928,459.3745,231.5018,0.8637,0.985,0.6718,0.7778,0.7052,0.0028,0
84053,1237.2889,490.0455,228.4529,0.8847,0.9368,0.7342,0.69,0.6676,0.0027,0
65883,1368.264,414.9873,208.4766,0.8647,0.9399,0.7405,0.4422,0.6979,0.0032,0
84747,1187.129,473.0993,231.746,0.8718,0.9811,0.7908,0.7557,0.6943,0.0027,0
57245,1343.9561,393.1306,195.995,0.8669,0.9151,0.6706,0.3983,0.6867,0.0034,0
91974,1873.724,506.3762,244.9716,0.8752,0.9443,0.7437,0.3292,0.6758,0.0027,0
80719,1262.3719,443.8386,236.7278,0.8459,0.9545,0.8001,0.6365,0.7223,0.0029,0
54322,1569.199,363.6869,217.1759,0.8021,0.8557,0.6645,0.2772,0.7231,0.004,0
60357,1058.651,407.7582,193.5181,0.8802,0.96,0.7628,0.6768,0.6799,0.0032,0
73388,1283.759,418.133,230.853,0.8338,0.9543,0.7177,0.5596,0.7311,0.0031,0
60466,1602.021,377.7837,240.4111,0.7714,0.8344,0.6676,0.2961,0.7345,0.004,0
72133,1136.972,421.8918,227.7495,0.8418,0.9348,0.7403,0.7012,0.7183,0.0032,0
65688,1333.7,394.94,216.5538,0.8363,0.9664,0.7766,0.4641,0.7323,0.0033,0
80147,1168.076,480.6037,214.6958,0.8947,0.9809,0.767,0.7382,0.6647,0.0027,0
74534,1233.401,478.2781,204.0783,0.9044,0.9419,0.7421,0.6157,0.6441,0.0027,0
83252,2418.3091,507.1465,229.1038,0.8921,0.8694,0.7075,0.1789,0.642,0.0028,0
90838,1238.423,482.3463,247.1873,0.8587,0.9773,0.7127,0.7443,0.7051,0.0027,0
74054,1106.869,419.7861,229.3526,0.8376,0.9637,0.7725,0.7596,0.7315,0.0031,0
